"seq_name","Case_no","Accession","Host","Sample_type","Preferred_date","Date_source","Barangay","Municipality","Municipality_std","Province","Province_std","Region","Region_std","Latitude","Longitude","Source","Author","Pubmed","Genome_coverage","Host_scientific","Host_common","Host_type","Major_Island","seq_name.y"
"Z-17-200",NA,NA,"Canis familiaris",NA,"=""31-Oct-2017""","date_collected","Mamatid","Cabuyao","Laguna-Bay","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.24922952,121.121079,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-17-200"
"Z-17-217",NA,NA,"Canis familiaris",NA,"=""16-Nov-2017""","date_collected","Paliko 4","Imus","Cavite-Imus","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.39822975,120.9319992,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-17-217"
"Z-17-221",NA,NA,"Canis familiaris",NA,"=""28-Nov-2017""","date_collected","Bgy. Nawasa","Noveleta","Cavite-Noveleta","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.43119105,120.8796209,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-17-221"
"Z-17-57",NA,NA,"Canis familiaris",NA,"=""29-Mar-2017""","date_collected","Magbag","San Jose","Occidental Mindoro-San Jose","Occidental Mindoro","Occidental Mindoro","Southwestern Tagalog Region","Mimaropa Region",12.45581677,121.1219622,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-17-57"
"Z-18-001",NA,NA,"Felis catus",NA,"=""02-Jan-2018""","date_collected","Andrea Vill. I, Panapaan Vi","Bacoor","Cavite-Bacoor","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.41614393,120.9704734,"phd",NA,NA,NA,"Felis catus","Cat","Domestic","Luzon","Z-18-001"
"Z-18-114",NA,NA,"Canis familiaris",NA,"=""28-May-2018""","date_collected","Banay-Banay 1St","San Jose","Batangas-San Jose","Batangas","Batangas","Calabarzon","Region IV-A (Calabarzon)",13.87787315,121.0901132,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-18-114"
"Z-18-159",NA,NA,"Canis familiaris",NA,"=""19-Jul-2018""","date_collected","Sta. Cruz","Guiginto","Bulacan-Guiguinto","Bulacan","Bulacan","Central Luzon","Region III (Central Luzon)",14.83746463,120.8923363,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-18-159"
"Z-18-224",NA,NA,"Canis familiaris",NA,"=""28-Oct-2018""","date_collected","Camarin Rd.","Kalookan  City","Metropolitan Manila-Taguig","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.74647256,121.0486805,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-18-224"
"Z-18-251",NA,NA,"Canis familiaris",NA,"=""07-Dec-2018""","date_collected","Rpa Enterprises, Don Jose","Santa Rosa City","Laguna-Santa Rosa City","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.27260264,121.0895167,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-18-251"
"Z-19-029",NA,NA,"Canis familiaris",NA,"=""26-Feb-2019""","date_collected","Antipolo Del Sur","Lipa City","Batangas-Lipa City","Batangas","Batangas","Calabarzon","Region IV-A (Calabarzon)",13.94086577,121.1746864,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-19-029"
"Z-19-123",NA,NA,"Canis familiaris",NA,"=""11-Aug-2019""","date_collected","Anabu 2F","Imus","Cavite-Imus","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.39822975,120.9319992,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-19-123"
"Z-19-136",NA,NA,"Canis familiaris",NA,"=""05-Sep-2019""","date_collected","Canlubang","Calamba City","Laguna-Calamba City","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.18862277,121.1242055,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-19-136"
"Z-19-88",NA,NA,"Canis familiaris",NA,"=""31-May-2019""","date_collected","San Isidro","Angono","Rizal-Angono","Rizal","Rizal","Calabarzon","Region IV-A (Calabarzon)",14.54362773,121.165434,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-19-88"
"Z-20-01",NA,NA,"Canis familiaris",NA,"=""03-Jan-2020""","date_collected","Meadowood Subd.,Panapaan 8","Bacoor","Cavite-Bacoor","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.41614393,120.9704734,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-20-01"
"Z-20-110",NA,NA,"Canis familiaris",NA,"=""23-Oct-2020""","date_collected","Pacita Complex 1, San Vicente","San Pedro","Laguna-San Pedro","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.34936983,121.0384844,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-20-110"
"Z-20-24",NA,NA,"Canis familiaris",NA,"=""14-Feb-2020""","date_collected","Bayanan","Muntinlupa","Metropolitan Manila-Muntinlupa","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.40197636,121.0327847,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-20-24"
"Z-20-33",NA,NA,"Canis familiaris",NA,"=""18-Feb-2020""","date_collected","F.B. Harizon Edsa","Pasay  City","Metropolitan Manila-Pasay City","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.53080944,121.0041508,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-20-33"
"Z-20-51",NA,NA,"Canis familiaris",NA,"=""02-Mar-2020""","date_collected","Herald Village Subd.","Angono","Rizal-Angono","Rizal","Rizal","Calabarzon","Region IV-A (Calabarzon)",14.54362773,121.165434,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-20-51"
"Z-22-103",NA,NA,"Canis familiaris",NA,"=""21-Nov-2022""","date_collected","Paroyhog","Santa Maria","Romblon-Santa Maria","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.40310216,122.0836566,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-22-103"
"Z-22-119",NA,NA,"Canis familiaris",NA,"=""28-Dec-2022""","date_collected","Tulay","Odiongan","Romblon-Odiongan","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.39865996,122.0177701,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-22-119"
"Z-22-121",NA,NA,"Canis familiaris",NA,"=""19-Dec-2022""","date_collected","Carmen","San Agustin","Romblon-San Agustin","Romblon","Romblon","Southwestern Tagalog Region","Mimaropa Region",12.55403552,122.1124048,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-22-121"
"Z-23-01",NA,NA,"Canis familiaris",NA,"=""03-Jan-2023""","date_collected","Balibago","Santa Rosa City","Laguna-Santa Rosa City","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.27260264,121.0895167,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-23-01"
"Z-23-01Sa",NA,NA,"Canis familiaris",NA,"=""03-Jan-2023""","date_collected","Balibago","Santa Rosa City","Laguna-Santa Rosa City","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.27260264,121.0895167,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-23-01Sa"
"Z-24-141","P-34",NA,"Dog",NA,"=""24-Sep-2024""","date_collected","Poblacion","Narra","Palawan-Narra","Palawan","Palawan","MIMIROPA","Mimaropa Region",9.250884096,118.3463664,"speedier",NA,NA,0.9884,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-24-141"
"Z-24-142","P-35",NA,"Dog",NA,"=""24-Sep-2024""","date_collected","Culandanum","Bataraza","Palawan-Bataraza","Palawan","Palawan","MIMIROPA","Mimaropa Region",8.6727041,117.450586,"speedier",NA,NA,0.9716,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-24-142"
"Z-98-1061",NA,NA,"Canis familiaris",NA,"=""05-Aug-1998""","date_collected","Tejero","General Trias","Cavite-General Trias","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.32966619,120.8999068,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-98-1061"
"Z-98-285",NA,NA,"Canis familiaris",NA,"=""18-Mar-1998""","date_collected","-","San Pablo City","Laguna-San Pablo City","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.05146733,121.3315598,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-98-285"
"Z-98-286",NA,NA,"Canis familiaris",NA,"=""19-Mar-1998""","date_collected","Tayuman","Mulanay","Quezon-Mulanay","Quezon","Quezon","Calabarzon","Region IV-A (Calabarzon)",13.52552491,122.4578973,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-98-286"
"Z-98-433",NA,NA,"Canis familiaris",NA,"=""30-Apr-1998""","date_collected","Palamitan","Kawit","Cavite-Kawit","Cavite","Cavite","Calabarzon","Region IV-A (Calabarzon)",14.44475736,120.9012276,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-98-433"
"Z-98-454",NA,NA,"Canis familiaris",NA,"=""04-May-1998""","date_collected","Betterliving Subd","Parañaque","Metropolitan Manila-Parañaque","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.48357034,121.0147858,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-98-454"
"Z-98-515",NA,NA,"Canis familiaris",NA,"=""20-May-1998""","date_collected","Cupang","Muntinlupa","Metropolitan Manila-Muntinlupa","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.40197636,121.0327847,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-98-515"
"Z-98-616",NA,NA,"Canis familiaris",NA,"=""18-Jun-1998""","date_collected","-","San Miguel","Bulacan-San Miguel","Bulacan","Bulacan","Central Luzon","Region III (Central Luzon)",15.17310142,121.0401182,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-98-616"
"Z-98-718",NA,NA,"Canis familiaris",NA,"=""13-Jul-1998""","date_collected","Maraykid","San Juan","Batangas-Bauan","Batangas","Batangas","Calabarzon","Region IV-A (Calabarzon)",13.75727426,121.3908944,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-98-718"
"Z-98-780",NA,NA,"Canis familiaris",NA,"=""25-Jul-1998""","date_collected","San Miguel","Alaminos","Laguna-Alaminos","Laguna","Laguna","Calabarzon","Region IV-A (Calabarzon)",14.04459696,121.2475488,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-98-780"
"Z-98-838",NA,NA,"Canis familiaris",NA,"=""09-Aug-1998""","date_collected","Upper Bicutan","Taguig","Metropolitan Manila-Taguig","Metropolitan Manila","Metropolitan Manila","National Capital Region (NCR)","National Capital Region (NCR)",14.51469695,121.0660524,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-98-838"
"Z-98-860",NA,NA,"Canis familiaris",NA,"=""14-Aug-1998""","date_collected","-","San Francisco","Quezon-San Francisco","Quezon","Quezon","Calabarzon","Region IV-A (Calabarzon)",13.29448721,122.5720534,"phd",NA,NA,NA,"Canis lupus familiaris","Dog","Domestic","Luzon","Z-98-860"
