"","sample_id","redcap_repeat_instance","ngs_runid","duplicate_id","ngs_rundate","ngs_location","ngs_provider","ngs_submission","ngs_platform","primer_scheme","nanopore_platform","ngs_flowcell","illumina_platform","ngs_prep","ngs_barcode","ngs_library","ngs_analysis_type","ngs_merged_from","total_reads","mapped_reads","mean_depth","stdev_depth","median_depth","minimum_reads","maximum_reads","genomecov_depthx1","genomecov_depthx5","genomecov_depthx20","genomecov_depthx100","negative_control_sample","genbank_accession","consensus_coverage","consensus_fasta","ngs_notes","sample_labid","sample_sequenceid","sample_batchid","apha_sub","apha_rv","sample_tissuetype","sample_buffer","country","hmpcr_n405","rtassay","rtqpcr","lateral_flow_test","fat","drit","diagnostic_result","test_centre","diag_notes"
"306","Z-07-351","1","run4_22","1","15/11/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43236",NA,"Amplicon","barcode88",NA,"Single run",NA,"65561","65561","2236.480892","1156.011109","2138","0","5656","11900","11881","11677","11674","No","NA","11599","Z-07-351__run4_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"307","Z-07-366","1","run4_22","1","15/11/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43236",NA,"Amplicon","barcode89",NA,"Single run",NA,"55969","55969","1798.508213","1149.922211","1762","0","4980","11693","11677","11312","10996","No","NA","11123","Z-07-366__run4_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"308","Z-07-387","1","run3_22","1","4/11/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU42532",NA,"Amplicon","barcode70",NA,"Single run",NA,"103439","103439","3293.42298","1888.47326","3277","0","8635","11890","11885","11684","11297","No","NA","11598","Z-07-387__run3_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"309","Z-07-398","1","run3_22","1","4/11/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU42532",NA,"Amplicon","barcode71",NA,"Single run",NA,"94571","94571","3044.709102","1867.84329","2933","0","8530","11897","11896","11678","11473","No","NA","11597","Z-07-398__run3_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"310","Z-07-403","1","run4_22","1","15/11/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43236",NA,"Amplicon","barcode90",NA,"Single run",NA,"53889","53889","1763.435551","1064.601399","1672","0","5037","11889","11884","11677","11427","No","NA","11595","Z-07-403__run4_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"311","Z-07-407","1","run4_22","1","15/11/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43236",NA,"Amplicon","barcode91",NA,"Single run",NA,"55500","55500","1836.007124","1099.072668","1764","0","5027","11891","11881","11677","11469","No","NA","11596","Z-07-407__run4_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"312","Z-08-351","1","run4_22","1","15/11/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43236",NA,"Amplicon","barcode92",NA,"Single run",NA,"46441","46441","1486.302213","1116.767033","1456","0","5050","11882","11678","11542","10006","No","NA","11051","Z-08-351__run4_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"313","Z-08-359","1","run4_22","1","15/11/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43236",NA,"Amplicon","barcode94",NA,"Single run",NA,"63326","63326","2083.13644","1571.227385","2061","0","6068","11719","11692","11682","10787","No","NA","11333","Z-08-359__run4_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"314","Z-09-94","1","run4_22","1","15/11/2022","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU43236",NA,"Amplicon","barcode95",NA,"Single run",NA,"43595","43595","1529.345122","787.9778729","1439.5","0","4030","11887","11885","11690","11675","No","NA","11601","Z-09-94__run4_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"315","Z-12-001","1","ritm_archive2-nb22","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK63189",NA,"Amplicon","NB05",NA,"Single run",NA,"1746","1725",NA,NA,NA,NA,NA,"11860.408",NA,"11454.72","5118.828","No","MN726845","11653","Z-12-001__ritm_archive2_nb22__instance1.fasta",NA,"30","Z-12-001",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"316","Z-12-012","2","run2_21","2","29/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion",NA,NA,"Amplicon","barcode18",NA,"Single run",NA,"144097","144097","4999.873282","2623.047931","4529","0","12812","11886","11869","11676","11676","No","NA","11592","Z-12-012__run2_21__instance2.fasta",NA,"75","Z12-012",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"317","Z-12-029","1","run3_22","1","4/11/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU42532",NA,"Amplicon","barcode49",NA,"Single run",NA,"29905","29905","1007.778998","507.7844991","934","0","2519","11682","11677","11674","11492","No","NA","11598","Z-12-029__run3_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"318","Z-12-034","1","run3_22","1","4/11/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU42532",NA,"Amplicon","barcode50",NA,"Single run",NA,"23352","23352","769.1198458","679.3954296","656","0","2619","11708","11444","10685","8511","No","NA","10027","Z-12-034__run3_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"319","Z-12-060","1","run3_22","1","4/11/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU42532",NA,"Amplicon","barcode51",NA,"Single run",NA,"23814","23814","790.2447201","399.9435195","732","0","1996","11685","11677","11675","11291","No","NA","11592","Z-12-060__run3_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"320","Z-12-088","1","ritm_archive2-nb22","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK63189",NA,"Amplicon","NB11",NA,"Single run",NA,"2223","2197",NA,NA,NA,NA,NA,"11860.408",NA,"11597.904","6872.832","No","MN726843","11653","Z-12-088__ritm_archive2_nb22__instance1.fasta",NA,"37","Z-12-088",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"321","Z-12-118","1","ritm_archive2-nb22","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK63189",NA,"Amplicon","NB09",NA,"Single run",NA,"2646","2624",NA,NA,NA,NA,NA,"11872.34",NA,"11049.032","4379.044","No","MN726856","11653","Z-12-118__ritm_archive2_nb22__instance1.fasta",NA,"35","Z-12-118",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"322","Z-12-134","1","ritm_archive1_NB24","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK31415",NA,"Amplicon","NB06",NA,"Single run",NA,"27333","27322",NA,NA,NA,NA,NA,"11872.34",NA,"11263.808","11251.876","No","MN726874","11653","Z-12-134__ritm_archive1_NB24__instance1.fasta",NA,"54","Z-12-134",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"323","Z-12-149","2","run1_21","2","26/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion",NA,NA,"Amplicon","barcode26",NA,"Single run",NA,"257718","257718","14462.78109","6273.985265","14007","0","30310","11689","11684","11677","11516","No",NA,"11594","Z-12-149__run1_21__instance2.fasta",NA,"38","Z-12-149",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"324","Z-12-180","1","ritm_archive1_NB24","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK31415",NA,"Amplicon","NB22",NA,"Single run",NA,"247","247",NA,NA,NA,NA,NA,"11251.876",NA,"1801.732","0","No","NA",NA,NA,NA,"70","Z-12-180",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"325","Z-12-208","1","run1_21","1","26/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAQ75669",NA,"Amplicon","barcode37",NA,"Single run",NA,"206386","206386","10728.1356","4916.375799","10822","0","26130","11893","11684","11677","11499","No","NA","11588","Z-12-208__run1_21__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"326","Z-12-212","1","ritm_archive2-nb22","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK63189",NA,"Amplicon","NB10",NA,"Single run",NA,"1548","1528",NA,NA,NA,NA,NA,"11872.34",NA,"11848.476","5214.284","No","MN726879","11863","Z-12-212__ritm_archive2_nb22__instance1.fasta",NA,"36","Z-12-212",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"327","Z-13-002","1","ritm_archive1_NB24","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK31415",NA,"Amplicon","NB14",NA,"Single run",NA,"12309","12303",NA,NA,NA,NA,NA,"11872.34",NA,"11860.408","11168.352","No","MN726836","11863","Z-13-002__ritm_archive1_NB24__instance1.fasta",NA,"62","Z-13-002",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"328","Z-13-009","1","ritm_archive1_NB24","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK31415",NA,"Amplicon","NB13",NA,"Single run",NA,"14905","14871",NA,NA,NA,NA,NA,"11800.748",NA,"11657.564","11418.924","No","MN726837","11653","Z-13-009__ritm_archive1_NB24__instance1.fasta",NA,"61","Z-13-009",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"329","Z-13-011","1","ritm_archive1_NB24","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK31415",NA,"Amplicon","NB18",NA,"Single run",NA,"327","326",NA,NA,NA,NA,NA,"11645.632",NA,"3770.512","0","No","NA",NA,NA,NA,"66","Z-13-011",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"330","Z-13-020","1","run3_22","1","4/11/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU42532",NA,"Amplicon","barcode52",NA,"Single run",NA,"20112","20112","780.4892725","409.5885076","767.5","0","1880","11696","11676","11676","11505","No","NA","11578","Z-13-020__run3_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"331","Z-13-032","2","run2_21","2","29/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion",NA,NA,"Amplicon","barcode29",NA,"Single run",NA,"26448","26448","966.2040731","462.3586857","909","0","2352","11886","11885","11824","11673","No",NA,"11746","Z-13-032__run2_21__instance2.fasta",NA,"64","Z-13-032",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"332","Z-13-036","1","run1_21","1","26/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAQ75669",NA,"Amplicon","barcode85",NA,"Single run",NA,"327401","327401","14020.82551","6740.580781","12938","0","32970","11893","11887","11690","11676","No","NA","11599","Z-13-036__run1_21__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"333","Z-13-037","1","run3_22","1","4/11/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU42532",NA,"Amplicon","barcode53",NA,"Single run",NA,"25543","25543","824.3342273","786.5744647","708.5","0","3500","11514","10876","10244","8469","No","NA","9835","Z-13-037__run3_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"334","Z-13-065","1","run5_22","1","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03787",NA,"Amplicon","barcode49",NA,"Single run",NA,"89170","89170","3176.277908","2039.243492","3026","0","8369","11898","11837","11685","11682","No","NA","11544","Z-13-065__run5_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"335","Z-13-066","3","run5_22","3","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion",NA,NA,"Amplicon","barcode50",NA,"Single run",NA,"78280","78280","2663.957677","1397.991855","2526","0","6866","11899","11885","11684","11676","No",NA,"11598","Z-13-066__run5_22__instance3.fasta",NA,"65","Z-13-066",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"336","Z-13-071","2","run3_22","2","4/11/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion",NA,NA,"Amplicon","barcode60",NA,"Single run",NA,"20629","20629","712.0138284","396.9389615","670","0","1898","11884","11687","11676","11316","No",NA,"11596","Z-13-071__run3_22__instance2.fasta",NA,"60","Z-13-071",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"337","Z-13-073","1","run1_21","1","26/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAQ75669",NA,"Amplicon","barcode61",NA,"Single run",NA,"53310","53310","4439.687982","1575.474471","4315","0","7666","11887","11699","11676","11676","No","NA","11562","Z-13-073__run1_21__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"338","Z-13-081","1","run6_23","1","25/01/2023","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT95864",NA,"Amplicon","barcode86",NA,"Single run",NA,"14244","14244","584.7708683","313.3577979","503","0","1435","11896","11893","11684","11674","No","NA","11480","Z-13-081__run6_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"339","Z-13-086","1","run5_22","1","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03787",NA,"Amplicon","barcode51",NA,"Single run",NA,"76974","76974","2722.893228","1388.230629","2605","0","6784","11891","11885","11680","11676","No","NA","11600","Z-13-086__run5_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"340","Z-13-089","1","run5_22","1","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03787",NA,"Amplicon","barcode53",NA,"Single run",NA,"66077","66077","3113.69125","1180.367148","3146.5","0","6384","11896","11889","11885","11676","No","NA","11798","Z-13-089__run5_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"341","Z-13-094","2","run2_21","2","29/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion",NA,NA,"Amplicon","barcode28",NA,"Single run",NA,"123625","123625","4184.524388","2196.782888","3813","0","10622","11893","11893","11886","11677","No",NA,"11800","Z-13-094__run2_21__instance2.fasta",NA,"63","Z-13-094",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"342","Z-13-096","2","run2_21","2","29/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAQ75669",NA,"Amplicon","barcode27",NA,"Single run",NA,"123906","123906","4392.243798","2027.333939","4032.5","0","10525","11892","11886","11885","11676","No","MN726869","11800","Z-13-096__run2_21__instance2.fasta",NA,"56","Z-13-096",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"343","Z-13-098","1","run5_22","1","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03787",NA,"Amplicon","barcode52",NA,"Single run",NA,"53882","53882","2918.836322","1429.29305","2829","0","6325","11902","11888","11886","11544","No","NA","11709","Z-13-098__run5_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"344","Z-13-134","1","run5_22","1","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03787",NA,"Amplicon","barcode54",NA,"Single run",NA,"75001","75001","3190.08297","1349.643636","3120","0","6884","11918","11885","11678","11676","No","NA","11592","Z-13-134__run5_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"345","Z-13-135","1","run5_22","1","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03787",NA,"Amplicon","barcode55",NA,"Single run",NA,"127516","127516","4128.086574","2842.722491","3788.5","0","12788","11886","11683","11677","11488","No","NA","11597","Z-13-135__run5_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"346","Z-13-161","1","run5_22","1","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03787",NA,"Amplicon","barcode56",NA,"Single run",NA,"110224","110224","3606.653621","2340.88956","3506","0","10434","11886","11884","11677","11196","No","NA","11598","Z-13-161__run5_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"347","Z-13-171","1","run5_22","1","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03787",NA,"Amplicon","barcode57",NA,"Single run",NA,"56392","56392","2646.757291","1248.402992","2638","0","6032","11904","11887","11886","11884","No","NA","11768","Z-13-171__run5_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"348","Z-13-184","1","run5_22","1","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03787",NA,"Amplicon","barcode58",NA,"Single run",NA,"98387","98387","4651.401693","2122.808896","4662","0","9591","11895","11888","11887","11885","No","NA","11762","Z-13-184__run5_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"349","Z-13-204","1","run5_22","1","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03787",NA,"Amplicon","barcode59",NA,"Single run",NA,"33728","33728","1940.523802","894.5981617","1866","0","4214","11889","11887","11886","11885","No","NA","11669","Z-13-204__run5_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"350","Z-13-216","1","run5_22","1","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03787",NA,"Amplicon","barcode60",NA,"Single run",NA,"58248","58248","2300.478545","1169.021144","2055","0","5264","11890","11887","11880","11684","No","NA","11748","Z-13-216__run5_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"351","Z-13-234","1","run5_22","1","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03787",NA,"Amplicon","barcode61",NA,"Single run",NA,"51002","51002","2260.705833","1187.242194","2187","0","5291","11917","11889","11886","11684","No","NA","11763","Z-13-234__run5_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"352","Z-13-259","1","run5_22","1","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03787",NA,"Amplicon","barcode62",NA,"Single run",NA,"163021","163021","7517.367751","3698.616829","7715.5","0","18732","11886","11770","11678","11676","No","NA","11599","Z-13-259__run5_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"353","Z-14-023","1","run5_22","1","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03787",NA,"Amplicon","barcode64",NA,"Single run",NA,"82778","82778","2865.39239","1451.954832","2849","0","6906","11883","11680","11677","11676","No","NA","11587","Z-14-023__run5_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"354","Z-14-033","2","run2_21","2","29/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion",NA,NA,"Amplicon","barcode09",NA,"Single run",NA,"148568","148568","5349.353","2483.224605","5127","0","12531","11901","11869","11676","11676","No",NA,"11591","Z-14-033__run2_21__instance2.fasta",NA,"44","Z-14-033",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"355","Z-14-05","1","run5_22","1","11/12/22","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAU03787",NA,"Amplicon","barcode63",NA,"Single run",NA,"81669","81669","2824.436809","1479.698549","2672","0","7175","11888","11886","11882","11676","No","NA","11804","Z-14-05__run5_22__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"356","Z-14-058","1","run6_23","1","25/01/2023","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT95864",NA,"Amplicon","barcode73",NA,"Single run",NA,"13289","13289","461.4294335","261.6547645","419","0","1171","11884","11677","11669","11143","No","NA","11391","Z-14-058__run6_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"357","Z-14-098","1","run6_23","1","25/01/2023","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT95864",NA,"Amplicon","barcode74",NA,"Single run",NA,"7842","7842","285.5284948","141.641663","261","0","726","11679","11677","11676","11293","No","PP858769","11587","Z-14-098__run6_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"358","Z-14-101","1","run6_23","1","25/01/2023","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT95864",NA,"Amplicon","barcode75",NA,"Single run",NA,"13232","13232","494.5536373","255.0402751","481","0","1188","11684","11608","11354","11154","No","NA","11271","Z-14-101__run6_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"359","Z-14-106","1","run1_21","1","26/10/2021","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAQ75669",NA,"Amplicon","barcode13",NA,"Single run",NA,"434130","434130","14697.97586","14578.80513","10421","0","67068","11223","11199","11192","10574","No","NA","11039","Z-14-106__run1_21__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"360","Z-14-126","1","run6_23","1","25/01/2023","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAT95864",NA,"Amplicon","barcode76",NA,"Single run",NA,"12418","12418","481.422645","216.9420687","439","0","1052","11888","11885","11677","11666","No","NA","11600","Z-14-126__run6_23__instance1.fasta",NA,NA,NA,NA,NA,NA,NA,"Unknown","PHL: Philippines",NA,NA,NA,NA,NA,NA,NA,"RITM",NA
"361","Z-14-136","3","run6_23","3","25/01/2023","RITM",NA,NA,"Nanopore","rabvSEasia","Minion",NA,NA,"Amplicon","barcode77",NA,"Single run",NA,"23171","23171","792.2834395","445.334166","720","0","2118","11885","11528","11514","11213","No",NA,"11389","Z-14-136__run6_23__instance3.fasta",NA,"49","Z-14-136",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"362","Z-14-138","1","ritm_archive1_NB24","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK31415",NA,"Amplicon","NB02",NA,"Single run",NA,"13434","13423",NA,NA,NA,NA,NA,"11872.34",NA,"11812.68","11239.944","No","MN726866","11765","Z-14-138__ritm_archive1_NB24__instance1.fasta",NA,"50","Z-14-138",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"363","Z-14-142","2","run6_23","2","25/01/2023","RITM",NA,NA,"Nanopore","rabvSEasia","Minion",NA,NA,"Amplicon","barcode78",NA,"Single run",NA,"17568","17568","651.499581","303.4315405","601","0","1516","11888","11687","11676","11670","No","NA","11600","Z-14-142__run6_23__instance2.fasta",NA,"74","Z14-142",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
"364","Z-14-146","1","ritm_archive1_NB24","1","29-Mar-19","RITM",NA,NA,"Nanopore","rabvSEasia","Minion","FAK31415",NA,"Amplicon","NB03",NA,"Single run",NA,"5579","5566",NA,NA,NA,NA,NA,"11872.34",NA,"11633.7","9187.64","No","MN726841","11863","Z-14-146__ritm_archive1_NB24__instance1.fasta",NA,"51","Z-14-146",NA,NA,NA,"Brain","No_buffer_fresh_stored_at_-80","PHL: Philippines",NA,NA,NA,NA,"Positive",NA,"Positive","RITM",NA
